3.898552154462723252e+01
3.188851330565622888e+01
3.352300833555457160e+01
3.908328953621784763e+01
3.488661755043580825e+01
3.264548479977815987e+01
4.096401901204938412e+01
5.939546142990734268e+01
6.895232806309375917e+01
6.608355409205421438e+01
4.594174748791410678e+01
6.232149612877201150e+01
5.225651305746036712e+01
6.238261759614358226e+01
6.442575401538384483e+01
5.152422724492339512e+01
6.578525846742427063e+01
6.477307271822037649e+01
9.061092519533383438e+01
8.151102631319021441e+01
8.261887979412600203e+01
5.389806534853023834e+01
6.992356371039173268e+01
5.986628242634437669e+01
4.211641984280591799e+01
5.689501832544210913e+01
7.160068090726315404e+01
9.211823219442159427e+01
5.993054375793676058e+01
6.387872639385118134e+01
5.571878562127248813e+01
7.875837169843995866e+01
8.474669576828553375e+01
6.891211614829629184e+01
6.169320332200544499e+01
4.556249706975200553e+01
5.994220712951494079e+01
5.574022157989185189e+01
5.834145483637373530e+01
5.513789995437484492e+01
5.501740621203920512e+01
6.270334778346590099e+01
5.853102514204262974e+01
7.249533890455657570e+01
7.139718633601111719e+01
4.981763154037597729e+01
5.553182889609257700e+01
4.320588950519859850e+01
4.043201842648444710e+01
3.864281574671186092e+01
3.781416142983268713e+01
4.226157517137471586e+01
4.628806307423565869e+01
4.164056930643469912e+01
7.792936604662307332e+01
7.052650031090725236e+01
6.134048049540199088e+01
4.617170742037065168e+01
6.053877264854335749e+01
5.475652778998003356e+01
3.292526569556029159e+01
3.563760646692707468e+01
3.443990561572950782e+01
3.397297812215136759e+01
3.830199743417403369e+01
3.820876877063749077e+01
2.723573117532420440e+01
2.946615868226247414e+01
3.358514535125135581e+01
3.591350690075822172e+01
4.681865463807690730e+01
3.877119422701293416e+01
5.568959011541986115e+01
4.431284367533073265e+01
4.032608585738977780e+01
3.833634643593050839e+01
3.984673656907688155e+01
4.096014674111374632e+01
5.546190649400593031e+01
4.795368500246752319e+01
5.106509374111859501e+01
5.824637248782450172e+01
4.870928238808765798e+01
5.503530011738015304e+01
5.476901808899065571e+01
6.607639108060372735e+01
5.763045255079730111e+01
5.902479286191444174e+01
6.054442795330272276e+01
6.584115836574147806e+01
6.391305316768731615e+01
4.910876794103504750e+01
8.810326589863419144e+01
8.688834981856034290e+01
7.661678424656669506e+01
8.981789533770911760e+01
6.948411182702177769e+01
7.411026377431140588e+01
